projectID:ID,name,PIID,NAICSCode,NAICSDescription,ProductorServiceCode,ProductorServiceDescription,PrincipalPlaceofPerformanceCityName,PrincipalPlaceofPerformanceStateCode,PlaceofPerformanceZipCode,Sum of DollarsObligated,:LABEL
pfa520917d0010fa520921f90100,NAVSUP FLC YOKOSUKA SASEBO OFFICE USED HOUSEHOLD AND OFFICE GOODS MOVING,FA520921F9010,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,V003,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING,Not Identified,Not Identified,Not Identified,16872.78,Contract
pfa520917d0010fa520921f90110,NAVSUP FLC YOKOSUKA SASEBO OFFICE USED HOUSEHOLD AND OFFICE GOODS MOVING,FA520921F9011,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,V003,TRANSPORTATION/TRAVEL/RELOCATION- MOTOR POOL AND PACKING/CRATING: PACKING/CRATING,Not Identified,Not Identified,Not Identified,15359.45,Contract
pfa520920d0001fa520921f90020,"COMMANDING OFFICER GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",FA520921F9002,484121,"GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,Not Identified,Not Identified,Not Identified,711.91,Contract
pfa520920d0002fa520921f00050,NAVAL AIR FACILITY ATSUGI JAPAN USED HOUSEHOLD AND OFFICE GOODS MOVING,FA520921F0005,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,Not Identified,Not Identified,Not Identified,17690.48,Contract
pfa520920d0002fa520921f00070,NAVAL AIR FACILITY ATSUGI JAPAN USED HOUSEHOLD AND OFFICE GOODS MOVING,FA520921F0007,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,Not Identified,Not Identified,Not Identified,9679.27,Contract
pfa520920d0002fa520921f00530,NAVAL AIR FACILITY ATSUGI JAPAN USED HOUSEHOLD AND OFFICE GOODS MOVING,FA520921F0053,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,Not Identified,Not Identified,Not Identified,13849.35,Contract
pfa520920d0002fa520921f00540,NAVAL AIR FACILITY ATSUGI JAPAN USED HOUSEHOLD AND OFFICE GOODS MOVING,FA520921F0054,484210,USED HOUSEHOLD AND OFFICE GOODS MOVING,V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,Not Identified,Not Identified,Not Identified,17190.05,Contract
pfa520921a00140,"NAVSUP WSS NORF (T&D) GENERAL FREIGHT TRUCKING, LOCAL",FA520921A0014,484110,"GENERAL FREIGHT TRUCKING, LOCAL",V112,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: MOTOR FREIGHT,Not Identified,Not Identified,Not Identified,0,Contract
pfa520921d0002fa520921f00210,NAVAL HOSPITAL YOKOSUKA MEDICAL LABORATORIES,FA520921F0021,621511,MEDICAL LABORATORIES,Q301,MEDICAL- LABORATORY TESTING,Not Identified,Not Identified,Not Identified,860000,Contract
pfa520957d0001fa520921f90000,COMMANDER US FORCES JAPAN  YOKOTA ,FA520921F9000,(blank),(blank),R699,SUPPORT- ADMINISTRATIVE: OTHER,Not Identified,Not Identified,Not Identified,307143.28,Contract
pfa520957d0002fa520921f90010,COMMANDER US FORCES JAPAN  YOKOTA ,FA520921F9001,(blank),(blank),R699,SUPPORT- ADMINISTRATIVE: OTHER,Not Identified,Not Identified,Not Identified,16674.81,Contract
pfa527017d0007n4008421f40270,COMMANDING GENERAL ALL OTHER SPECIALTY TRADE CONTRACTORS,N4008421F4027,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,Z2PA,REPAIR OR ALTERATION OF RECREATION FACILITIES (NON-BUILDING),Not Identified,Not Identified,Not Identified,4197888.27,Contract
pfa527017d0013n4008421f40630,COMMANDING GENERAL ALL OTHER SPECIALTY TRADE CONTRACTORS,N4008421F4063,238990,ALL OTHER SPECIALTY TRADE CONTRACTORS,Z2FC,REPAIR OR ALTERATION OF TROOP HOUSING FACILITIES,Not Identified,Not Identified,Not Identified,16661817.01,Contract
pfa527020d0003fa527021f00200,"COMMANDING OFFICER SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",FA527021F0020,484220,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",V115,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL FREIGHT,Not Identified,Not Identified,Not Identified,10111.42,Contract
pfa527020d0003fa527021f00250,"COMMANDING OFFICER SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",FA527021F0025,484220,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",V115,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL FREIGHT,Not Identified,Not Identified,Not Identified,70000,Contract
pfa527020d0003fa527021f00280,"COMMANDING OFFICER SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",FA527021F0028,484220,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",V119,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: OTHER,Not Identified,Not Identified,Not Identified,20000,Contract
pfa527020d0003fa527021f00290,"COMMANDING OFFICER SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",FA527021F0029,484220,"SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",V115,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: VESSEL FREIGHT,Not Identified,Not Identified,Not Identified,15000,Contract
pfa557518a0001fa557521f00010,COMMANDING OFFICER PASSENGER CAR LEASING,FA557521F0001,532112,PASSENGER CAR LEASING,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",Not Identified,Not Identified,Not Identified,53911.26,Contract
pfa860421d8004n3237921f00080,NAVAL AIR SYSTEMS COMMAND ENGINEERING SERVICES,N3237921F0008,541330,ENGINEERING SERVICES,L016,TECHNICAL REPRESENTATIVE- AIRCRAFT COMPONENTS AND ACCESSORIES,Not Identified,Not Identified,Not Identified,602765,Contract
pgs07f0375tn6817121f60090,NAV COMPUTER AND TELECOMMUNICATIONS INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,N6817121F6009,334515,INSTRUMENT MANUFACTURING FOR MEASURING AND TESTING ELECTRICITY AND ELECTRICAL SIGNALS,5995,"CABLE, CORD, AND WIRE ASSEMBLIES: COMMUNICATION EQUIPMENT",Not Identified,Not Identified,Not Identified,10270,Contract
pgs07f195gan4033921fs0200,FDRMC DET BAHRAIN MEASURING AND DISPENSING PUMP MANUFACTURING,N4033921FS020,333913,MEASURING AND DISPENSING PUMP MANUFACTURING,4310,COMPRESSORS AND VACUUM PUMPS,Not Identified,Not Identified,Not Identified,14190.24,Contract
pgs21f0065xn6523621a00020,NIWC ATLANTIC FACILITIES SUPPORT SERVICES,N6523621A0002,561210,FACILITIES SUPPORT SERVICES,F108,ENVIRONMENTAL SYSTEMS PROTECTION- ENVIRONMENTAL REMEDIATION,Not Identified,Not Identified,Not Identified,0,Contract
pgs21f029dan6264921f00880,NAVAL AIR FACILITY ATSUGI JAPAN HOUSEHOLD REFRIGERATOR AND HOME FREEZER MANUFACTURING,N6264921F0088,335222,HOUSEHOLD REFRIGERATOR AND HOME FREEZER MANUFACTURING,7290,MISCELLANEOUS HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES,Not Identified,Not Identified,Not Identified,46580.6,Contract
pgs30f0018um6740021f00340,COMMANDER CONSTRUCTION MACHINERY MANUFACTURING,M6740021F0034,333120,CONSTRUCTION MACHINERY MANUFACTURING,3805,EARTH MOVING AND EXCAVATING EQUIPMENT,Not Identified,Not Identified,Not Identified,113919,Contract
pgs35f0119yn6600121a00310,NIWC PACIFIC SOFTWARE PUBLISHERS,N6600121A0031,511210,SOFTWARE PUBLISHERS,7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
pgs35f0256kn6600121a00260,"NIWC PACIFIC DATA PROCESSING, HOSTING, AND RELATED SERVICES",N6600121A0026,518210,"DATA PROCESSING, HOSTING, AND RELATED SERVICES",7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
pgs35f0265xn6600121a00270,NIWC PACIFIC OTHER COMPUTER RELATED SERVICES,N6600121A0027,541519,OTHER COMPUTER RELATED SERVICES,7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
pgs35f0300tn6600121a00300,NIWC PACIFIC OTHER COMPUTER RELATED SERVICES,N6600121A0030,541519,OTHER COMPUTER RELATED SERVICES,7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
pgs35f0511tn6600121a00250,NIWC PACIFIC COMPUTER TRAINING,N6600121A0025,611420,COMPUTER TRAINING,7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
pgs35f059dan0040621f00040,SRF AND JRMC YOKOSUKA SOFTWARE PUBLISHERS,N0040621F0004,511210,SOFTWARE PUBLISHERS,7A21,IT AND TELECOM - BUSINESS APPLICATION SOFTWARE (PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,12823.52,Contract
pgs35f0905rhc102821f01080,NAV COMPUTER AND TELECOMMUNICATIONS COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,HC102821F0108,811212,COMPUTER AND OFFICE MACHINE REPAIR AND MAINTENANCE,7.00E+20,"IT AND TELECOM - END USER: HELP DESK; TIER1-2, WORKSPACE, PRINT, PRODUCTIVITY TOOLS (LABOR)",Not Identified,Not Identified,Not Identified,384192.46,Contract
pgs35f208ban0024421a00030,NAVAL COMPUTER AND ALL OTHER TELECOMMUNICATIONS,N0024421A0003,517919,ALL OTHER TELECOMMUNICATIONS,DH01,"IT AND TELECOM - PLATFORM SUPPORT SERVICES: DATABASE, MAINFRAME, MIDDLEWARE (LABOR)",Not Identified,Not Identified,Not Identified,0,Contract
pgs35f267dan6600121a00240,NIWC PACIFIC OTHER COMPUTER RELATED SERVICES,N6600121A0024,541519,OTHER COMPUTER RELATED SERVICES,7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
pgs35f465gan6600121a00290,NIWC PACIFIC SOFTWARE PUBLISHERS,N6600121A0029,511210,SOFTWARE PUBLISHERS,7C21,IT AND TELECOM - OTHER DATA CENTER FACILITIES PRODUCTS (HARDWARE AND PERPETUAL LICENSE SOFTWARE),Not Identified,Not Identified,Not Identified,0,Contract
phc102818d0046hc102821f00190,NIWC ATLANTIC OTHER COMPUTER RELATED SERVICES,HC102821F0019,541519,OTHER COMPUTER RELATED SERVICES,D399,IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS,Not Identified,Not Identified,Not Identified,2828925.49,Contract
pm0026421d00010,"COMMANDER, MCINCR-MCBQ DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED)",M0026421D0001,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING,Not Identified,Not Identified,Not Identified,0,Contract
pm0026421d00020,"COMMANDER, MCINCR-MCBQ FOSSIL FUEL ELECTRIC POWER GENERATION",M0026421D0002,221112,FOSSIL FUEL ELECTRIC POWER GENERATION,6830,GASES: COMPRESSED AND LIQUEFIED,Not Identified,Not Identified,Not Identified,0,Contract
pm0068121d00010,CONSOLIDATED MATERIAL SERV CENTER SEPTIC TANK AND RELATED SERVICES,M0068121D0001,562991,SEPTIC TANK AND RELATED SERVICES,W085,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,Not Identified,Not Identified,Not Identified,0,Contract
pm2710021p70010,COMMANDER PETROLEUM REFINERIES,M2710021P7001,324110,PETROLEUM REFINERIES,9130,"LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE",Not Identified,Not Identified,Not Identified,9800,Contract
pm2710021p70020,COMMANDER BOTTLED WATER MANUFACTURING,M2710021P7002,312112,BOTTLED WATER MANUFACTURING,8960,"BEVERAGES, NONALCOHOLIC",Not Identified,Not Identified,Not Identified,3335.2,Contract
pm3361021d00010,COMMANDING OFFICER SEPTIC TANK AND RELATED SERVICES,M3361021D0001,562991,SEPTIC TANK AND RELATED SERVICES,W085,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,Not Identified,Not Identified,Not Identified,0,Contract
pm6261321p00010,COMMANDING OFFICER SEPTIC TANK AND RELATED SERVICES,M6261321P0001,562991,SEPTIC TANK AND RELATED SERVICES,W085,LEASE OR RENTAL OF EQUIPMENT- TOILETRIES,Not Identified,Not Identified,Not Identified,12558.91,Contract
pm6261321p00020,COMMANDING OFFICER HAZARDOUS WASTE TREATMENT AND DISPOSAL,M6261321P0002,562211,HAZARDOUS WASTE TREATMENT AND DISPOSAL,S205,HOUSEKEEPING- TRASH/GARBAGE COLLECTION,Not Identified,Not Identified,Not Identified,12751.2,Contract
pm6261321p00030,COMMANDING OFFICER SEPTIC TANK AND RELATED SERVICES,M6261321P0003,562991,SEPTIC TANK AND RELATED SERVICES,W099,LEASE OR RENTAL OF EQUIPMENT- MISCELLANEOUS,Not Identified,Not Identified,Not Identified,52554.22,Contract
pm6700121d00010,COMMANDING GENERAL NATURAL GAS DISTRIBUTION,M6700121D0001,221210,NATURAL GAS DISTRIBUTION,9130,"LIQUID PROPELLANTS AND FUELS, PETROLEUM BASE",Not Identified,Not Identified,Not Identified,0,Contract
pm6700121d00020,COMMANDING GENERAL OTHER WAREHOUSING AND STORAGE,M6700121D0002,493190,OTHER WAREHOUSING AND STORAGE,S215,HOUSEKEEPING- WAREHOUSING/STORAGE,Not Identified,Not Identified,Not Identified,0,Contract
pm6700121p10290,DFAS COLUMBUS M67443 PASSENGER CAR RENTAL,M6700121P1029,532111,PASSENGER CAR RENTAL,W023,"LEASE OR RENTAL OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES",Not Identified,Not Identified,Not Identified,63720,Contract
pm6739921d00010,COMMANDER NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,M6739921D0001,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,V121,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER,Not Identified,Not Identified,Not Identified,0,Contract
pm6739921d00020,COMMANDER NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,M6739921D0002,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,V121,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER,Not Identified,Not Identified,Not Identified,0,Contract
pm6739921d00030,COMMANDER NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,M6739921D0003,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,V121,TRANSPORTATION/TRAVEL/RELOCATION- TRANSPORTATION: AIR CHARTER,Not Identified,Not Identified,Not Identified,0,Contract
pm6739921d00040,"COMMANDING GENERAL ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",M6739921D0004,541990,"ALL OTHER PROFESSIONAL, SCIENTIFIC, AND TECHNICAL SERVICES",R412,SUPPORT- PROFESSIONAL: SIMULATION,Not Identified,Not Identified,Not Identified,0,Contract
pm6739921d00050,COMMANDING GENERAL NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,M6739921D0005,481211,NONSCHEDULED CHARTERED PASSENGER AIR TRANSPORTATION,V211,TRANSPORTATION/TRAVEL/RELOCATION- TRAVEL/LODGING/RECRUITMENT: AIR PASSENGER,Not Identified,Not Identified,Not Identified,0,Contract
pm6739921d00060,COMMANDING  OFFICER PETROLEUM REFINERIES,M6739921D0006,324110,PETROLEUM REFINERIES,6830,GASES: COMPRESSED AND LIQUEFIED,Not Identified,Not Identified,Not Identified,0,Contract
pm6740018a0001m6261321f00280,COMMANDING OFFICER OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6261321F0028,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,8048.08,Contract
pm6740018a0002m6261321f00250,COMMANDING OFFICER OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6261321F0025,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,6383.28,Contract
pm6740018a0003m6261321f00270,COMMANDING OFFICER OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6261321F0027,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,35485.16,Contract
pm6740018d0024m6740021f00350,COMMANDING OFFICER DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),M6740021F0035,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING,Not Identified,Not Identified,Not Identified,21499.12,Contract
pm6740019a0001m6740021f00370,COMMANDING OFFICER OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0037,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,6151.16,Contract
pm6740019d0014m6740021f00280,COMMANDING GENERAL READY-MIX CONCRETE MANUFACTURING,M6740021F0028,327320,READY-MIX CONCRETE MANUFACTURING,5680,MISCELLANEOUS CONSTRUCTION MATERIALS,Not Identified,Not Identified,Not Identified,24557.19,Contract
pm6740019d0015m6740021f00320,COMMANDING GENERAL READY-MIX CONCRETE MANUFACTURING,M6740021F0032,327320,READY-MIX CONCRETE MANUFACTURING,5680,MISCELLANEOUS CONSTRUCTION MATERIALS,Not Identified,Not Identified,Not Identified,24557.19,Contract
pm6740019d0016m6740021f00290,COMMANDING GENERAL READY-MIX CONCRETE MANUFACTURING,M6740021F0029,327320,READY-MIX CONCRETE MANUFACTURING,5680,MISCELLANEOUS CONSTRUCTION MATERIALS,Not Identified,Not Identified,Not Identified,20387.1,Contract
pm6740019d0017m6740021f00300,COMMANDING GENERAL READY-MIX CONCRETE MANUFACTURING,M6740021F0030,327320,READY-MIX CONCRETE MANUFACTURING,5680,MISCELLANEOUS CONSTRUCTION MATERIALS,Not Identified,Not Identified,Not Identified,20387.1,Contract
pm6740019d0018m6740021f00310,COMMANDING GENERAL READY-MIX CONCRETE MANUFACTURING,M6740021F0031,327320,READY-MIX CONCRETE MANUFACTURING,5680,MISCELLANEOUS CONSTRUCTION MATERIALS,Not Identified,Not Identified,Not Identified,4170.09,Contract
pm6740019d0021m6740021f00110,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0011,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,330826.96,Contract
pm6740019d0022m6740021f00120,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0012,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,61161.29,Contract
pm6740019d0024m6740021f00140,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0014,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,129736.06,Contract
pm6740019d0025m6740021f00150,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0015,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,118615.83,Contract
pm6740019d0026m6740021f00160,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0016,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,31043.99,Contract
pm6740019d0027m6740021f00170,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0017,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,118615.83,Contract
pm6740019d0028m6740021f00180,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0018,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,226287.32,Contract
pm6740019d0029m6740021f00190,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0019,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,88035.18,Contract
pm6740019d0030m6740021f00200,"COMMANDING GENERAL PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",M6740021F0020,238220,"PLUMBING, HEATING, AND AIR-CONDITIONING CONTRACTORS",5340,"HARDWARE, COMMERCIAL",Not Identified,Not Identified,Not Identified,71076.83,Contract
pm6740020a0004m6740021f00020,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0002,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,5953.31,Contract
pm6740020a0004m6740021f00380,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0038,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,63291.55,Contract
pm6740020a0005m6740021f00210,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0021,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,1721.32,Contract
pm6740020a0005m6740021f00390,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0039,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,12616.55,Contract
pm6740020a0006m6740021f00220,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0022,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,167.8,Contract
pm6740020a0006m6740021f00400,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0040,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,13883.54,Contract
pm6740020a0007m6740021f00230,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0023,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,867.04,Contract
pm6740020a0007m6740021f00410,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0041,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,6974.67,Contract
pm6740020a0008m6740021f00240,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0024,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,2911,Contract
pm6740020a0008m6740021f00430,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0043,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,48763.8,Contract
pm6740020a0009m6740021f00450,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0045,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,4499.62,Contract
pm6740020a0010m6740021f00250,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0025,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,15393.65,Contract
pm6740020a0010m6740021f00460,COMMANDING GENERAL OTHER MOTOR VEHICLE PARTS MANUFACTURING,M6740021F0046,336390,OTHER MOTOR VEHICLE PARTS MANUFACTURING,2590,MISCELLANEOUS VEHICULAR COMPONENTS,Not Identified,Not Identified,Not Identified,25036.47,Contract
pm6740020d0001m6261321f00230,COMMANDING OFFICER ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,M6261321F0023,325998,ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,6810,CHEMICALS,Not Identified,Not Identified,Not Identified,68900.04,Contract
pm6740021d00010,COMMANDING OFFICER DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),M6740021D0001,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING,Not Identified,Not Identified,Not Identified,0,Contract
pm6740021d0001m6261321f00020,COMMANDING OFFICER DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),M6261321F0002,812320,DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),S209,HOUSEKEEPING- LAUNDRY/DRYCLEANING,Not Identified,Not Identified,Not Identified,199959.93,Contract
