contractingofficeID:ID,name,title,city,state,zip,COUNTRY_CODE,:LABEL,Column1
O70Z023,HQ CONTRACT OPERATIONS CG 912 000,HQ CONTRACT OPERATIONS CG 912 000,WASHINGTON,DC,20593,USA,ContractingOffice,
O70Z024,BASE BOSTON 00024,BASE BOSTON 00024,BOSTON,MA,2109,USA,ContractingOffice,
O70Z025,BASE DET. ST. LOUIS 00025,BASE DET. ST. LOUIS 00025,SAINT LOUIS,MO,63103,USA,ContractingOffice,
O70Z026,NATIONAL STRIKE FORCE COMMAND CTR 0,NATIONAL STRIKE FORCE COMMAND CTR 0,ELIZABETH CITY,NC,27909,USA,ContractingOffice,
O70Z027,BASE PORTSMOUTH 00027,BASE PORTSMOUTH 00027,PORTSMOUTH,VA,23704,USA,ContractingOffice,
O70Z028,BASE MIAMI 00028,BASE MIAMI 00028,MIAMI,FL,33132,USA,ContractingOffice,
O70Z029,BASE NEW ORLEANS 00029,BASE NEW ORLEANS 00029,NEW ORLEANS,LA,70117,USA,ContractingOffice,
O70Z030,BASE CLEVELAND 00030,BASE CLEVELAND 00030,CLEVELAND,OH,44199,USA,ContractingOffice,
O70Z031,BASE ALAMEDA 00031,BASE ALAMEDA 00031,ALAMEDA,CA,94501,USA,ContractingOffice,
O70Z032,RESEARCH&DEVELOPMENT CNTR 00032,RESEARCH&DEVELOPMENT CNTR 00032,GROTON,CT,6340,USA,ContractingOffice,
O70Z033,BASE SEATTLE 00033,BASE SEATTLE 00033,SEATTLE,WA,98134,USA,ContractingOffice,
O70Z034,BASE HONOLULU 00034,BASE HONOLULU 00034,HONOLULU,HI,96819,USA,ContractingOffice,
O70Z035,BASE KETCHIKAN 00035,BASE KETCHIKAN 00035,KETCHIKAN,AK,99901,USA,ContractingOffice,
O70Z036,BASE CHARLESTON,BASE CHARLESTON,N CHARLESTON,SC,29405,USA,ContractingOffice,
O70Z037,BASE LOS ANGELES_LONG BEACH 00037,BASE LOS ANGELES_LONG BEACH 00037,SAN PEDRO,CA,90731,USA,ContractingOffice,
O70Z038,AVIATION LOGISTICS CENTER ALC 000,AVIATION LOGISTICS CENTER ALC 000,ELIZABETH CTY,NC,27909,USA,ContractingOffice,
O70Z039,CG ACADEMY 00039,CG ACADEMY 00039,GROTON,CT,6340,USA,ContractingOffice,
O70Z040,SFLC PROCUREMENT BRANCH 3 00040,SFLC PROCUREMENT BRANCH 3 00040,BALTIMORE,MD,21226,USA,ContractingOffice,
O70Z041,TRACEN YORKTOWN 00041,TRACEN YORKTOWN 00041,YORKTOWN,VA,23690,USA,ContractingOffice,
O70Z042,TRACEN CAPE MAY 00042,TRACEN CAPE MAY 00042,CAPE MAY,NJ,8204,USA,ContractingOffice,
O70Z043,SPECIAL MISSION TRAINING CENTER SM,SPECIAL MISSION TRAINING CENTER SM,CAMP LEJEUNE,NC,28542,USA,ContractingOffice,
O70Z044,C5I DIVISION 3 PORTSMOUTH,C5I DIVISION 3 PORTSMOUTH,PORTSMOUTH,VA,23703,USA,ContractingOffice,
O70Z045,BASE KODIAK 00045,BASE KODIAK 00045,KODIAK,AK,99619,USA,ContractingOffice,
O70Z046,NATIONAL POLLUTION FUNDS CENTER 000,NATIONAL POLLUTION FUNDS CENTER 000,ARLINGTON,VA,22203,USA,ContractingOffice,
O70Z047,FDCC 00047,FDCC 00047,NORFOLK,VA,23513,USA,ContractingOffice,
O70Z048,ATC MOBILE 00048,ATC MOBILE 00048,MOBILE,AL,36608,USA,ContractingOffice,
O70Z049,TRACEN PETALUMA 00049,TRACEN PETALUMA 00049,PETALUMA,CA,94952,USA,ContractingOffice,
O70Z050,FDCC DET SEATTLE 00050,FDCC DET SEATTLE 00050,SEATTLE,WA,98174,USA,ContractingOffice,
O70Z051,PAY&PERSONNEL CENTER 00051,PAY&PERSONNEL CENTER 00051,TOPEKA,KS,66683,USA,ContractingOffice,
O70Z052,BASE CAPE COD 00052,BASE CAPE COD 00052,BUZZARDS BAY,MA,2542,USA,ContractingOffice,
O70Z079,C5I DIVISION 1 ALEXANDRIA,C5I DIVISION 1 ALEXANDRIA,ALEXANDRIA,VA,22310,USA,ContractingOffice,
O70Z080,SFLC PROCUREMENT BRANCH 1 00080,SFLC PROCUREMENT BRANCH 1 00080,NORFOLK,VA,23510,USA,ContractingOffice,
O70Z081,BASE ELIZABETH CITY 00081,BASE ELIZABETH CITY 00081,NORFOLK,VA,23510,USA,ContractingOffice,
O70Z082,CEU MIAMI 00082,CEU MIAMI 00082,MIAMI,FL,33177,USA,ContractingOffice,
O70Z083,CEU CLEVELAND 00083,CEU CLEVELAND 00083,CLEVELAND,OH,44199,USA,ContractingOffice,
O70Z084,DOL 9,DOL 9,NORFOLK,VA,23510,USA,ContractingOffice,
O70Z085,SFLC PROCUREMENT BRANCH 2 00085,SFLC PROCUREMENT BRANCH 2 00085,ALAMEDA,CA,94501,USA,ContractingOffice,
O70Z086,CEU HONOLULU 00086,CEU HONOLULU 00086,HONOLULU,HI,96850,USA,ContractingOffice,
O70Z087,CEU JUNEAU 00087,CEU JUNEAU 00087,JUNEAU,AK,99802,USA,ContractingOffice,
O70Z088,CEU OAKLAND 00088,CEU OAKLAND 00088,OAKLAND,CA,94612-5203,USA,ContractingOffice,
O70Z089,DOL 9 WEST,DOL 9 WEST,ALAMEDA,CA,94501,USA,ContractingOffice,
O70Z090,FINANCE CENTER 00090,FINANCE CENTER 00090,CHESAPEAKE,VA,23326,USA,ContractingOffice,
O70Z0G1,CEU PROVIDENCE 000G1,CEU PROVIDENCE 000G1,WARWICK,RI,2886,USA,ContractingOffice,
O70Z0G3,C5I DIVISION 2 KEARNEYSVILLE,C5I DIVISION 2 KEARNEYSVILLE,KEARNEYSVILLE,WV,25430,USA,ContractingOffice,
O70Z0G5,PRO MARINETTE 000G5,PRO MARINETTE 000G5,MARINETTE,WI,54143,USA,ContractingOffice,
O70Z0G6,ATTC ELIZABETH CITY 000G6,ATTC ELIZABETH CITY 000G6,ELIZABETH CTY,NC,27909,USA,ContractingOffice,
O70Z0G7,RECRUITING COMMAND 000G7,RECRUITING COMMAND 000G7,ARLINGTON,VA,22201,USA,ContractingOffice,
O70Z0G8,BASE NATIONAL CAPITAL REGION 000G8,BASE NATIONAL CAPITAL REGION 000G8,WASHINGTON,DC,20593,USA,ContractingOffice,
O70Z0G9,UNIFORM DISTRO CTR UDC 000G9,UNIFORM DISTRO CTR UDC 000G9,WOODBINE,NJ,8270,USA,ContractingOffice,
O713111,OPIC ACQUISITION OFFICE,OPIC ACQUISITION OFFICE,WASHINGTON,DC,20527,USA,ContractingOffice,
O72000M,USAID M,USAID M,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72001G,USAID OIG,USAID OIG,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O7200AA,USAID M_OAA,USAID M_OAA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O7200EE,USAID E E,USAID E E,WASHINGTON,DC,20523,USA,ContractingOffice,
O7200FA,USAID FA,USAID FA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O7200GC,USAID GC,USAID GC,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O7200GH,USAID GH,USAID GH,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O7200ME,USAID ME,USAID ME,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720111,USAID_ARMENIA,USAID_ARMENIA,YEREVAN,NOT IDENTIFIED,NOT IDENTIFIED,ARM,ContractingOffice,
O720112,USAID_AZERBAIJAN,USAID_AZERBAIJAN,BAKU,NOT IDENTIFIED,NOT IDENTIFIED,AZE,ContractingOffice,
O720113,USAID_BELARUS,USAID_BELARUS,KIEV,NOT IDENTIFIED,NOT IDENTIFIED,UKR,ContractingOffice,
O720114,USAID_CAUCASUS_GEORGIA,USAID_CAUCASUS_GEORGIA,TBILISI,NOT IDENTIFIED,NOT IDENTIFIED,GEO,ContractingOffice,
O720115,USAID_CENTRAL ASIA_KAZAKHSTAN,USAID_CENTRAL ASIA_KAZAKHSTAN,ALMATY,NOT IDENTIFIED,NOT IDENTIFIED,KAZ,ContractingOffice,
O720117,USAID_MOLDOVA,USAID_MOLDOVA,CHISINAU,NOT IDENTIFIED,NOT IDENTIFIED,MDA,ContractingOffice,
O720121,USAID_UKRAINE,USAID_UKRAINE,KIEV,NOT IDENTIFIED,NOT IDENTIFIED,UKR,ContractingOffice,
O720165,USAID_MACEDONIA,USAID_MACEDONIA,SKOPJE,NOT IDENTIFIED,NOT IDENTIFIED,MKD,ContractingOffice,
O720167,USAID_KOSOVO,USAID_KOSOVO,PRISTINA,NOT IDENTIFIED,NOT IDENTIFIED,XKS,ContractingOffice,
O720168,USAID_BOSNIA_HERZ,USAID_BOSNIA_HERZ,SARAJEVO,NOT IDENTIFIED,NOT IDENTIFIED,BIH,ContractingOffice,
O720169,USAID_SERBIA,USAID_SERBIA,BELGRADE,NOT IDENTIFIED,NOT IDENTIFIED,SRB,ContractingOffice,
O720176,USAID_CENTRALASIAN REPUBLICS REG,USAID_CENTRALASIAN REPUBLICS REG,ALMATY,NOT IDENTIFIED,NOT IDENTIFIED,KAZ,ContractingOffice,
O720182,USAID_ALBANIA,USAID_ALBANIA,ELBASAN,NOT IDENTIFIED,NOT IDENTIFIED,ALB,ContractingOffice,
O720233,USAID_CYPRUS,USAID_CYPRUS,NICOSIA,NOT IDENTIFIED,NOT IDENTIFIED,CYP,ContractingOffice,
O720263,USAID_EGYPT,USAID_EGYPT,CAIRO,NOT IDENTIFIED,NOT IDENTIFIED,EGY,ContractingOffice,
O720267,USAID_IRAQ,USAID_IRAQ,BAGHDAD,NOT IDENTIFIED,NOT IDENTIFIED,IRQ,ContractingOffice,
O720268,USAID_LEBANON,USAID_LEBANON,BEIRUT,NOT IDENTIFIED,NOT IDENTIFIED,LBN,ContractingOffice,
O720276,USAID_SYRIA GIESSENER STR 31,USAID_SYRIA GIESSENER STR 31,FRANKFURT AM MAIN,NOT IDENTIFIED,NOT IDENTIFIED,DEU,ContractingOffice,
O720278,USAID_JORDAN,USAID_JORDAN,WASHINGTON,DC,20521,USA,ContractingOffice,
O720279,USAID_YEMEN,USAID_YEMEN,SAN 'A,NOT IDENTIFIED,NOT IDENTIFIED,YEM,ContractingOffice,
O720280,USAID_MERP MID EAST REG PRO FRANK,USAID_MERP MID EAST REG PRO FRANK,FRANKFURT ON MAIN,NOT IDENTIFIED,NOT IDENTIFIED,DEU,ContractingOffice,
O720294,USAID_WEST BANK GAZA,USAID_WEST BANK GAZA,TEL AVIV,NOT IDENTIFIED,NOT IDENTIFIED,ISR,ContractingOffice,
O720306,USAID_AFGHANISTAN,USAID_AFGHANISTAN,DULLES,VA,20189-6180,USA,ContractingOffice,
O720367,USAID_NEPAL,USAID_NEPAL,KATMANDU,NOT IDENTIFIED,NOT IDENTIFIED,NPL,ContractingOffice,
O720383,USAID_SRI LANKA,USAID_SRI LANKA,COLOMBO,NOT IDENTIFIED,NOT IDENTIFIED,LKA,ContractingOffice,
O720386,USAID_ INDIA,USAID_ INDIA,NEW DELHI,NOT IDENTIFIED,NOT IDENTIFIED,IND,ContractingOffice,
O720388,USAID_BANGLADESH,USAID_BANGLADESH,DHAKA,NOT IDENTIFIED,NOT IDENTIFIED,BGD,ContractingOffice,
O720391,USAID_PAKISTAN,USAID_PAKISTAN,ISLAMABAD,NOT IDENTIFIED,NOT IDENTIFIED,PAK,ContractingOffice,
O720438,USAID_MONGOLIA,USAID_MONGOLIA,ULAANBAATAR,NOT IDENTIFIED,NOT IDENTIFIED,MNG,ContractingOffice,
O720440,USAID_VIETNAM,USAID_VIETNAM,HANOI,NOT IDENTIFIED,NOT IDENTIFIED,VNM,ContractingOffice,
O720442,USAID_CAMBODIA,USAID_CAMBODIA,PHNOM PENH,NOT IDENTIFIED,NOT IDENTIFIED,KHM,ContractingOffice,
O720472,USAID_TIMOR LESTE,USAID_TIMOR LESTE,DULLES,VA,20189-8250,USA,ContractingOffice,
O720482,USAID_BURMA US EMBASSY,USAID_BURMA US EMBASSY,YANGON,NOT IDENTIFIED,NOT IDENTIFIED,MMR,ContractingOffice,
O720486,USAID_RDMA_THAILAND,USAID_RDMA_THAILAND,BANGKOK,NOT IDENTIFIED,NOT IDENTIFIED,THA,ContractingOffice,
O720492,USAID_PHILIPPINES,USAID_PHILIPPINES,MANILA,NOT IDENTIFIED,NOT IDENTIFIED,PHL,ContractingOffice,
O720493,USAID_THAILAND,USAID_THAILAND,BANGKOK,NOT IDENTIFIED,NOT IDENTIFIED,THA,ContractingOffice,
O720497,USAID_INDONESIA,USAID_INDONESIA,"JAKARTA, JAVA",NOT IDENTIFIED,NOT IDENTIFIED,IDN,ContractingOffice,
O720504,USAID_GUYANA,USAID_GUYANA,GEORGETOWN,NOT IDENTIFIED,NOT IDENTIFIED,GUY,ContractingOffice,
O720512,USAID_BRAZIL,USAID_BRAZIL,BRASILIA,NOT IDENTIFIED,NOT IDENTIFIED,BRA,ContractingOffice,
O720514,USAID_COLOMBIA,USAID_COLOMBIA,BOGOTA,NOT IDENTIFIED,NOT IDENTIFIED,COL,ContractingOffice,
O720517,USAID_DOMINICAN REPUBLIC,USAID_DOMINICAN REPUBLIC,SANTO DOMINGO,NOT IDENTIFIED,NOT IDENTIFIED,DOM,ContractingOffice,
O720519,USAID_EL SALVADOR,USAID_EL SALVADOR,SAN SALVADOR,NOT IDENTIFIED,NOT IDENTIFIED,SLV,ContractingOffice,
O720520,USAID_GUATEMALA,USAID_GUATEMALA,SANTA CATARINA PINULA,NOT IDENTIFIED,NOT IDENTIFIED,GTM,ContractingOffice,
O720521,USAID_HAITI,USAID_HAITI,PORT-AU-PRINCE,NOT IDENTIFIED,NOT IDENTIFIED,HTI,ContractingOffice,
O720522,USAID_HONDURAS,USAID_HONDURAS,TEGUCIGALPA,NOT IDENTIFIED,NOT IDENTIFIED,HND,ContractingOffice,
O720523,USAID_MEXICO,USAID_MEXICO,MEXICO CITY,DF,NOT IDENTIFIED,MEX,ContractingOffice,
O720524,USAID_NICARAGUA,USAID_NICARAGUA,APO,AA,34042,USA,ContractingOffice,
O720526,USAID_PARAGUAY,USAID_PARAGUAY,ASUNCION,NOT IDENTIFIED,NOT IDENTIFIED,PRY,ContractingOffice,
O720527,USAID_PERU AV. LA ENCALADA,USAID_PERU AV. LA ENCALADA,LIMA,NOT IDENTIFIED,NOT IDENTIFIED,PER,ContractingOffice,
O720532,USAID_JAMAICA,USAID_JAMAICA,KINGSTON,NOT IDENTIFIED,NOT IDENTIFIED,JAM,ContractingOffice,
O720538,USAID_BARBADOS,USAID_BARBADOS,ST. MICHAEL,NOT IDENTIFIED,NOT IDENTIFIED,BRB,ContractingOffice,
O720596,USAID_CENTRAL AMERICA REGIONAL PROG,USAID_CENTRAL AMERICA REGIONAL PROG,SANTA CATRINA PINULA,NOT IDENTIFIED,NOT IDENTIFIED,GTM,ContractingOffice,
O720603,USAID_DIJBOUTI,USAID_DIJBOUTI,WASHINGTON,DC,20521-2150,USA,ContractingOffice,
O720605,USAID_CENTRAL AFRICAN,USAID_CENTRAL AFRICAN,KINSHASA,NOT IDENTIFIED,NOT IDENTIFIED,COD,ContractingOffice,
O720608,USAID_MOROCO,USAID_MOROCO,DPO,AE,9718,USA,ContractingOffice,
O720611,USAID_ZAMBIA,USAID_ZAMBIA,LUSAKA,NOT IDENTIFIED,NOT IDENTIFIED,ZMB,ContractingOffice,
O720612,USAID_MALAWI,USAID_MALAWI,LILONGWE,NOT IDENTIFIED,NOT IDENTIFIED,MWI,ContractingOffice,
O720613,USAID_ZIMBABWE,USAID_ZIMBABWE,HARARE,NOT IDENTIFIED,NOT IDENTIFIED,ZWE,ContractingOffice,
O720615,AMER EMBASSY NAIROBI USAID_KENYA,AMER EMBASSY NAIROBI USAID_KENYA,NAIROBI,NOT IDENTIFIED,NOT IDENTIFIED,KEN,ContractingOffice,
O720617,USAID_UGANDA,USAID_UGANDA,KAMPALA,NOT IDENTIFIED,NOT IDENTIFIED,UGA,ContractingOffice,
O720620,USAID_NIGERIA,USAID_NIGERIA,ABUJA,NOT IDENTIFIED,NOT IDENTIFIED,NGA,ContractingOffice,
O720621,USAID_TANZANIA,USAID_TANZANIA,DAR ES SALAAM,NOT IDENTIFIED,NOT IDENTIFIED,TZA,ContractingOffice,
O720623,AMERICAN EMBASSY NAIROBI_USAID_KEA,AMERICAN EMBASSY NAIROBI_USAID_KEA,NAIROBI,NOT IDENTIFIED,NOT IDENTIFIED,KEN,ContractingOffice,
O720624,USAID_WEST AFRICA REGIONAL,USAID_WEST AFRICA REGIONAL,ACCRA,NOT IDENTIFIED,NOT IDENTIFIED,GHA,ContractingOffice,
O720633,USAID_BOTSWANA,USAID_BOTSWANA,PRETORIA GAUTENG,NOT IDENTIFIED,NOT IDENTIFIED,BWA,ContractingOffice,
O720636,USAID_SIERRA LEONE,USAID_SIERRA LEONE,FREETOWN,NOT IDENTIFIED,NOT IDENTIFIED,SLE,ContractingOffice,
O720641,USAID_GHANA,USAID_GHANA,ACCRA,NOT IDENTIFIED,NOT IDENTIFIED,GHA,ContractingOffice,
O720654,USAID_ANGOLA,USAID_ANGOLA,LUANDA,NOT IDENTIFIED,NOT IDENTIFIED,AGO,ContractingOffice,
O720656,USAID_MOZAMBIQUE,USAID_MOZAMBIQUE,MAPUTO,NOT IDENTIFIED,NOT IDENTIFIED,MOZ,ContractingOffice,
O720660,USAID_DEMOCRATIC REPUBLIC OF CONGO,USAID_DEMOCRATIC REPUBLIC OF CONGO,KINSHASA,NOT IDENTIFIED,NOT IDENTIFIED,COD,ContractingOffice,
O720663,USAID_ETHIOPIA,USAID_ETHIOPIA,ADDIS ABABA,NOT IDENTIFIED,NOT IDENTIFIED,ETH,ContractingOffice,
O720664,USAID_TUNISIA GIESSENER STR 32,USAID_TUNISIA GIESSENER STR 32,FRANKFURT AM MAIN,NOT IDENTIFIED,NOT IDENTIFIED,DEU,ContractingOffice,
O720667,USAID_SUDAN,USAID_SUDAN,KHARTOUM,NOT IDENTIFIED,NOT IDENTIFIED,SDN,ContractingOffice,
O720668,USAID_SOUTH SUDAN,USAID_SOUTH SUDAN,JUBA,NOT IDENTIFIED,NOT IDENTIFIED,SDN,ContractingOffice,
O720669,USAID_LIBERIA,USAID_LIBERIA,MONROVIA,NOT IDENTIFIED,NOT IDENTIFIED,LBR,ContractingOffice,
O720670,USAID_LIBYA GIESSENER STR 30,USAID_LIBYA GIESSENER STR 30,FRANKFURT ON MAIN,NOT IDENTIFIED,NOT IDENTIFIED,DEU,ContractingOffice,
O720673,USAID_NAMIBIA,USAID_NAMIBIA,WINDHOEK,NOT IDENTIFIED,NOT IDENTIFIED,NAM,ContractingOffice,
O720674,USAID_SOUTH AFRICA,USAID_SOUTH AFRICA,PRETORIA,NOT IDENTIFIED,NOT IDENTIFIED,ZAF,ContractingOffice,
O720675,USAID_GUINEA_SIERRA LEONE,USAID_GUINEA_SIERRA LEONE,CONAKRY,NOT IDENTIFIED,NOT IDENTIFIED,GIN,ContractingOffice,
O720680,USAID_BENIN,USAID_BENIN,COTONOU,NOT IDENTIFIED,NOT IDENTIFIED,BEN,ContractingOffice,
O720685,USAID_SENEGAL,USAID_SENEGAL,DAKAR,NOT IDENTIFIED,NOT IDENTIFIED,SEN,ContractingOffice,
O720687,USAID_MADAGASCAR,USAID_MADAGASCAR,ANTANANARIVO,NOT IDENTIFIED,NOT IDENTIFIED,MDG,ContractingOffice,
O720688,USAID_MALI,USAID_MALI,BAMAKO,NOT IDENTIFIED,NOT IDENTIFIED,MLI,ContractingOffice,
O720695,USAID_BURUNDI,USAID_BURUNDI,KIGALI,NOT IDENTIFIED,NOT IDENTIFIED,RWA,ContractingOffice,
O720696,USAID_RWANDA,USAID_RWANDA,KIGALI,NOT IDENTIFIED,NOT IDENTIFIED,RWA,ContractingOffice,
O720AAD,USAID A_AID,USAID A_AID,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720AFR,USAID AFRICA,USAID AFRICA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720APA,USAID OAPA,USAID OAPA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720ASA,USAID ASIA,USAID ASIA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720BFS,USAID BFS,USAID BFS,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720BHA,BUREAU FOR HUMANITARIAN ASSISTANCE,BUREAU FOR HUMANITARIAN ASSISTANCE,WASHINGTON,DC,20004,USA,ContractingOffice,
O720CP0,CPS PROGRAM OFFICE,CPS PROGRAM OFFICE,WASHINGTON,DC,20004,USA,ContractingOffice,
O720CPS,CONFLICT PREVENTION&STABILIZATION,CONFLICT PREVENTION&STABILIZATION,WASHINGTON,DC,20004,USA,ContractingOffice,
O720CRD,USAID OCRD,USAID OCRD,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720DD1,DEVELOPMENT DEMOCRACY INNOVATION,DEVELOPMENT DEMOCRACY INNOVATION,WASHINGTON,DC,20004,USA,ContractingOffice,
O720DDG,USAID DCHA_DG,USAID DCHA_DG,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720FDA,USAID DCHA_OFDA,USAID DCHA_OFDA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720LAB,USAID LAB,USAID LAB,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720LAC,USAID LAC,USAID LAC,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720LPA,USAID LPA,USAID LPA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720MAS,USAID_M_AS,USAID_M_AS,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720MMS,USAID M_MS,USAID M_MS,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720PPL,USAID PPL,USAID PPL,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720RFS,BUREAU FOR RESILIENCE FOOD SECURITY,BUREAU FOR RESILIENCE FOOD SECURITY,WASHINGTON,DC,20004,USA,ContractingOffice,
O720SDB,USAID OSDBU,USAID OSDBU,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O720SEC,USAID SEC,USAID SEC,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72ASHA,USAID DCHA_ASHA,USAID DCHA_ASHA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72C0T1,CPS OFFICE OF TRANSITION INITIATIVES,CPS OFFICE OF TRANSITION INITIATIVES,WASHINGTON,DC,20004,USA,ContractingOffice,
O72CAMS,CPS ADMINISTRATIVE MANAGEMENT SERVICES,CPS ADMINISTRATIVE MANAGEMENT SERVICES,WASHINGTON,DC,20004,USA,ContractingOffice,
O72CCMC,CPS CIVILIAN MILITARY COOPERATION,CPS CIVILIAN MILITARY COOPERATION,WASHINGTON,DC,20004,USA,ContractingOffice,
O72CCVP,CPS CONFLICT VIOLENCE AND PREVENTION,CPS CONFLICT VIOLENCE AND PREVENTION,WASHINGTON,DC,20004,USA,ContractingOffice,
O72D0MA,USAID DCHA_OMA,USAID DCHA_OMA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72D0T1,USAID DCHA_OTI,USAID DCHA_OTI,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72DCHA,USAID DCHA,USAID DCHA,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72DCMM,USAID DCHA_CMM,USAID DCHA_CMM,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72DCS3,USAID DCHA_CS3,USAID DCHA_CS3,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72DFFP,USAID DCHA_FFP,USAID DCHA_FFP,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72DPPM,USAID DCHA_PPM,USAID DCHA_PPM,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72EGEE,USAID EGEE,USAID EGEE,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72HCTM,USAID HCTM,USAID HCTM,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72MC10,USAID M_CIO,USAID M_CIO,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72MCF0,USAID M_CFO,USAID M_CFO,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O72MPBP,USAID M_MPBP,USAID M_MPBP,WASHINGTON,DC,20523-1000,USA,ContractingOffice,
O733510,OFC OF PERF MGMT AND CFO,OFC OF PERF MGMT AND CFO,WASHINGTON,DC,20416,USA,ContractingOffice,
O735100,OFC OF CHIEF OPERATING OFFICER,OFC OF CHIEF OPERATING OFFICER,WASHINGTON,DC,20416,USA,ContractingOffice,
O743302,ABMC,ABMC,ARLINGTON,VA,22201,USA,ContractingOffice,
O750401,OFFICE OF INSPECTOR GENERAL,OFFICE OF INSPECTOR GENERAL,WASHINGTON,DC,20201,USA,ContractingOffice,
O750501,OFC ASST SEC FOR PREPARENESS RES,OFC ASST SEC FOR PREPARENESS RES,WASHINGTON,DC,20201,USA,ContractingOffice,
O752203,SUBSTANCE ABUSE MENTAL HEALTH SERVI,SUBSTANCE ABUSE MENTAL HEALTH SERVI,ROCKVILLE,MD,20857,USA,ContractingOffice,
O752701,REGIONAL CONTRACTING OFFICER ROFEC,REGIONAL CONTRACTING OFFICER ROFEC,SEATTLE,WA,98121,USA,ContractingOffice,
O752702,REGIONAL CONTRACTING OFFICER ROFEC,REGIONAL CONTRACTING OFFICER ROFEC,DALLAS,TX,75202,USA,ContractingOffice,
O752703,CONTRACT OPERATIONS BRANCH,CONTRACT OPERATIONS BRANCH,SACRAMENTO,CA,95825,USA,ContractingOffice,
O752704,DIV OF GRANTS CONTRACTS,DIV OF GRANTS CONTRACTS,ROCKVILLE,MD,20852,USA,ContractingOffice,
O752705,BEMIDJI SUB AREA,BEMIDJI SUB AREA,BEMIDJI,MN,56601,USA,ContractingOffice,
O752706,CONTRACTING OFFICER,CONTRACTING OFFICER,ABERDEEN,SD,57401,USA,ContractingOffice,
O752707,ADMINISTRATION SERVICES BRANCH,ADMINISTRATION SERVICES BRANCH,ALBUQUERQUE,NM,87101,USA,ContractingOffice,
O752708,ALASKA AREA NATIVE HEALTH SERVICE,ALASKA AREA NATIVE HEALTH SERVICE,ANCHORAGE,AK,99510,USA,ContractingOffice,
O752709,ADMINISTRATION SERVICES BRANCH,ADMINISTRATION SERVICES BRANCH,BILLINGS,MT,59103,USA,ContractingOffice,
O752710,ADMINISTRATION SERVICES BRANCH,ADMINISTRATION SERVICES BRANCH,WINDOW ROCK,AZ,86515,USA,ContractingOffice,
O752711,ADMINISTRATION SERVICES BRANCH,ADMINISTRATION SERVICES BRANCH,OKLAHOMA CITY,OK,73102,USA,ContractingOffice,
O752713,ADMINISTRATION SERVICES BRANCH,ADMINISTRATION SERVICES BRANCH,PORTLAND,OR,97205,USA,ContractingOffice,
O752714,PROCUREMENT OFFICER,PROCUREMENT OFFICER,TUCSON,AZ,85734,USA,ContractingOffice,
O752715,CONTRACTING OFFICER,CONTRACTING OFFICER,SARASOTA,FL,33578,USA,ContractingOffice,
O753001,DIVISION OF PROCUREMENT SERVICES,DIVISION OF PROCUREMENT SERVICES,BALTIMORE,MD,21235,USA,ContractingOffice,
O753002,CMS NAF CONTRACTS DIVISION OF PROC,CMS NAF CONTRACTS DIVISION OF PROC,BALTIMORE,MD,21235,USA,ContractingOffice,
O757001,DIVISION OF MATERIAL MANAGEMENT,DIVISION OF MATERIAL MANAGEMENT,ROCKVILLE,MD,20852,USA,ContractingOffice,
O757002,PHA CO PHS SSC,PHA CO PHS SSC,PERRY POINT,MD,21902,USA,ContractingOffice,
