acqsysID:ID,name,title,description,:LABEL
acqsys001139,OO-ALC CTOR: acqsys001139,OGDEN ALC CENTRAL TECHNICAL ORDER REPOSITORY,OO-CTOR serves as an electronic technical order document repository,PortfolioApplication
acqsys003706,OPWD: acqsys003706,OFFLINE PROCUREMENT WORK DIRECTIVE,The ManualPWD supports AMCOM's requirement to process purchase requests to the Acquisition Center to enable the Acquisition Center to meet their mission requirement to award/manage contracts for AMCOM and its tenant organizations,PortfolioApplication
acqsys005984,ORCA: acqsys005984,ONLINE REPRESENTATIONS AND CERTIFICATIONS APPLICATION,Online Representations and Certifications Application (ORCA) is a web-based systems that centralizes the collection and distribution of vendor representations and certifications of business information required for contract award,PortfolioApplication
acqsys001140,OSPE: acqsys001140,ORGANIZATION SOFTWARE PROCESS ENVIRONMENT,"The purpose of the Organization Software Process Environment (OSPE) is to collect, manage, and disseminate historical project/product data across participating sections via web services and to provide an environment to share common processes and tools across sections within the center in support of the Range Control Squadron and Eglin's T&E mission",PortfolioApplication
acqsys006182,OTERAM: acqsys006182,ATEC RELIABILITY/MAINTAINABILITY,"OTERAM formerly named RAM2006 program is designed to provide Reliability, Availability, and Maintainability (RAM) operational test data",PortfolioApplication
acqsys006442,OTS3: acqsys006442,ORDER TRACKING SYSTEM 3,Tracks procurement/acquisition orders that utilizes ASCPs vehicles,PortfolioApplication
acqsys002266,OZ-SBIR: acqsys002266,OZ-SBIR,SAF/AQ has mandated improved execution rates for SBIR dollars,PortfolioApplication
acqsys002267,OZ-SPA: acqsys002267,DPAS SPA AUTOMATION,The DPAS-SPA application automates the Special Priorities Assistance process by providing the standard BXA-999 in electronic form and enabling submittal via the World Wide Web,PortfolioApplication
acqsys009247,P&S Catalog: acqsys009247,PRODUCT AND SERVICE CATALOG,The Product and Services (P&S) Catalog provides a detailed description of all Product and Service Rates used at the AFFTC,PortfolioApplication
acqsys001146,P_PLANT: acqsys001146,PWT PLANT CONTROL SYSTEMS,PWT Plant Control systemss provide facility control functions for the Propulsion Wind Tunnel test units,PortfolioApplication
acqsys001141,P2 SOLUTIONS: acqsys001141,P2 SOLUTIONS DATA BASE,"The Pollution Prevention Solutions Database is a Knowledge Management Tool that captures historical and ongoing pollution prevention projects implemented by the following organizations: systems Program Offices (SPOs), Air Force Research Laboratory (AFRL), ALCs, JG-PP,Government Owned Contractor Operated facilities (GOCOs), and individual Contractor efforts",PortfolioApplication
acqsys003722,PADDS: acqsys003722,PROCUREMENT AUTOMATED DATA AND DOCUMENTS SYSTEM,systems: Procurement Automated Data and Documents systems (PADDS) is the Army contract writing systems for all major weapon systemss & associated spare parts,PortfolioApplication
acqsys003723,PADDSREP: acqsys003723,PADDS REPORTS,"Web version of Procurement Automated Data and Document systems (PADDS) reports, regulations references, and misc report data",PortfolioApplication
acqsys003724,PADWEB: acqsys003724,PROCUREMENT AUTOMATED DATA WEB,"The application/program is a user-friendly tool utilized by Army Contracting Command Rock Island (ACC-RI) contracting specialists to upload documents (attachments/exhibits) in reference to business opportunities (solicitations) that are posted/advertised on our public web server, the Army Acquisition Information systems (AAIS)",PortfolioApplication
acqsys001671,PAFM: acqsys001671,PROPULSION ACTUARIAL FORECASTING MODEL,"PAFM will provide an AF-wide software that fulfills the requirement of the Whole Engine Requirements (WER) Integrate Product Team (IPT), chaired by the Propulsion Program Office (LR) in 1998 and 1999",PortfolioApplication
acqsys015864,PAM: acqsys015864,PORTFOLIO & ASSET MANAGEMENT,The Portfolio and Asset Management systems is comprised of both COTS and GOTS that help DCMA IT manage the DCMA Portfolio including the Software Engineering Lifecycle,PortfolioApplication
acqsys015872,PBIS: acqsys015872,PROCUREMENT BUSINESS INTELLIGENCE SERVICE,The Procurement Business Intelligence Service (PBIS) is a data warehouse capability used for mining enterprise procurement data across the Department and displaying that information in a user-friendly dashboard-like presentation to understand the true health of the acquisition community's operating environment,PortfolioApplication
acqsys006459,PBR: acqsys006459,PRON BALANCE REPORT-TAC079,"Mainframe application that resides on DECC-STL: Reads AIE026F file and produces a report by pron of authorized funds, cumulative cost, fund balance and AMS code",PortfolioApplication
acqsys012578,PBTC: acqsys012578,PINE BLUFF TON CONTAINER DATABASE,The Pine Bluff Ton Container (PBTC) Database is a web-based application which supports the mission of the PBTC Decontamination Facility (PBTCDF),PortfolioApplication
acqsys016135,PCAMS: acqsys016135,PROGRAM CONTRACT AND ACQUISITION MANAGEMENT SYSTEM,IT application providing cross Program Office management of the contracting procurement and performance process as an essential component of the Program Office development and deployment of vital weapon systemss and mission support throughout the 5000,PortfolioApplication
acqsys002285,PCDPS: acqsys002285,PORTABLE CLIMATIC DATA PROCESSING SYSTEM,This systems is used to decom and display aircraft sensor data in a readable format to various engineers,PortfolioApplication
acqsys005888,PCDS: acqsys005888,PAPERLESS CDRL DELIVERY SYSTEM,The Air Force was directed to go paperless and PCDS is the tool the B-1 uses to comply with this requirement,PortfolioApplication
acqsys016701,PCMS: acqsys016701,PROJECT COST MANAGEMENT SUITE,PCMS estimates and tracks project costs for the Project Manager (PM) and business communities,PortfolioApplication
acqsys006573,PCS2: acqsys006573,PROGRAM CONTROL SYSTEM 2,"The PCS provides an official information source for a variety of data from external sources including schedule, cost, risk, contract data requirements list (CDRL) items, and milestone information",PortfolioApplication
acqsys001143,PCTS: acqsys001143,PRICE CASE TRACKING SYSTEM,Tracks pricing case information,PortfolioApplication
acqsys002289,PDCT: acqsys002289,PROCESS DATA COLLECTION TOOL,Facilitates the software engineering processes used at OC-ALC,PortfolioApplication
acqsys006724,PDD: acqsys006724,PRELIMINARY DISCLOSURE DECISION SYSTEM,This Preliminary Disclosure Decision systems is an online vehicle for personnel drafting Foreign Military Sales documents,PortfolioApplication
acqsys006360,PEO CBD IDE: acqsys006360,JPEO CBD IDE,The JPEO-CBD Integrated Digital Environment (IDE) is a legacy application that is in the process of being transitioned to the PEO C3T hardware and software infrastructure,PortfolioApplication
acqsys003743,PEO GCS KCP: acqsys003743,PROGRAM EXECUTIVE OFFICE FOR GROUND COMBAT SYSTEMS (PEO GCS) KNOWLEDGE CENTER PORTAL,"The Program Executive Office for Ground Combat systemss? (PEO GCS) mission is to modernize, sustain and transform the United States Army?s portfolio of premier ground combat systemss",PortfolioApplication
acqsys001219,PEO STRI MC: acqsys001219,"PROGRAM EXECUTIVE OFFICE FOR SIMULATION, TRAINING AND INSTRUMENTATION MANAGEMENT CENTER","The STRI Management Center is a web-based, secure knowledge management systems linked from the Army Knowledge Online (AKO) to facilitate the collection, organization, and distribution of explicit and tacit knowledge throughout the Army's systemss acquisition community",PortfolioApplication
acqsys015430,PEO-S G5 CZ: acqsys015430,PEO SOLDIER G5 CONFERENCE ZONE,The purpose of this systems is to provide PEO Soldier the support to collect travel arrangements and group reservations for conferences and exhibits those personnel plan to attend,PortfolioApplication
acqsys003750,PFAR: acqsys003750,PROCUREMENT FUNDING ACTION REQUEST,APPLICATIONBENEFITS: Procurement Funding Action Request (PFAR) provides the capability for Program Executive Office (PEO) personnel to request funds to be released against a PRON for PWDs that were submitted unfunded when payment to a contractor is required,PortfolioApplication
acqsys002299,PFTSPI: acqsys002299,POST-FLIGHT TIME SPACE POSITION INFORMATION SYSTEMS,"The Range Division TSPI department has an extensive post mission data processing capability for data from a variety of sensor systemss including radar, cinetheodolite, differential GPS, kinematic GPS, and inertial measurement units",PortfolioApplication
acqsys003762,PHRPDC: acqsys003762,PROCUREMENT HISTORY RECORD PUBLIC DOWNLOAD UTILITY,The Procurement History Record Public Download Capability utility (PHRPDC) provides the user the ability to download archived Procurement History Records which can be either Aviation PHR or Missile PHR,PortfolioApplication
acqsys006045,PI: acqsys006045,PROGRAM INTEGRATION,The Program Integration (PI) eTool enables DCMA personnel to maintain information associated with programs and their associated program integration information,PortfolioApplication
acqsys009462,PIMS: acqsys009462,PROGRAM INFORMATION MANAGEMENT SYSTEM,"PIMS is a web-based tool suite that provides multidimensional management tool for managing and controlling work on performance-based projects to include the following functionality: internal contract management and reporting, electronic employee timekeeping, property management, work control and configuration management",PortfolioApplication
acqsys002303,PIXS: acqsys002303,PREAWARD INFORMATION EXCHANGE SYSTEM,PIXS is an ASC/AE Internet Web site which supports business opportunities at Wright-Patterson Air Force Base by allowing job solicitations to be posted on this web site,PortfolioApplication
acqsys002304,PK SBS: acqsys002304,PK SMALL BUSINESS SYSTEMS,This is a grouping of small business systemss for our AFMC Headquarters contracting community,PortfolioApplication
acqsys008895,PKHELP: acqsys008895,PKHELP,Not Identified,PortfolioApplication
acqsys008985,PKHELP: acqsys008985,PKHELP,"This is a website used by ACPS users to submit, track, and review help tickets created either directly on the site or from within ACPS",PortfolioApplication
acqsys006771,PLAS: acqsys006771,PERFORMANCE LABOR ACCOUNTING SYSTEM,"DCMA's Performance Labor Accounting systems (PLAS) is a labor hour collection application permitting employees to record labor effort each day to Agency processes, programs and /or customer requirements; summarized PLAS hours expended by work and leave categories serve as the source data source for Time and Attendance (ATAAPS) and Payroll systemss (DCPS)",PortfolioApplication
acqsys006047,PLDD: acqsys006047,PROPERTY-LDD,"This application manages instances of Government property that has been lost,damaged or destoyed by the contractor",PortfolioApplication
acqsys005095,PLMS: acqsys005095,PUBLICATIONS LIBRARY MANAGEMENT SYSTEM,Also see DADMS#46821---This is just an Access DB with a bit of a VB front end but is not costing anything and is far to simple to consider a systems,PortfolioApplication
acqsys001116,PM: acqsys001116,ENGINEERING PROSPECT MANAGER,Prospect Manager is a web application that is used to enter and store resume information for job applicants to potentially fill vacant engineering positions within 412TW/EN,PortfolioApplication
acqsys001090,PM BOOT CAMP: acqsys001090,AE INTERACTIVE PM BOOT CAMP,The Online PM Boot Camp is an online training course that will be used by all Program Managers on the base,PortfolioApplication
acqsys006450,PMADSEE: acqsys006450,PMADS ENTERPRISE EDITION,This is a COTS enterprise business systems that supports the daily business processes of the entire office,PortfolioApplication
acqsys001456,PMDS: acqsys001456,PROJECT MANAGEMENT DATA SYSTEM,Project Management Data systems that tracks project construction through its various phases against predetermined milestones,PortfolioApplication
